id,y_true,old_pred,new_pred,category,baseline_model,candidate_model,ticket
9350,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9350,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9350,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9355,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9360,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9360,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9360,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9360,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9360,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9360,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9360,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9360,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9360,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9360,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9360,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9360,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9367,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9372,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9377,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9377,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9377,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9377,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9377,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9377,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9377,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9377,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9377,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9377,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9377,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9377,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9380,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9384,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9386,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9386,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9386,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9386,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9386,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9386,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9386,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9386,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9386,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9386,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9386,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9386,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9393,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9393,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9393,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9393,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9393,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9393,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9393,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9393,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9393,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9393,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9393,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9393,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9395,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9401,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9401,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9401,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9401,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9401,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9401,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9401,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9401,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9401,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9401,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9401,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9401,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9404,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9405,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9405,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9405,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9405,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9405,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9405,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9405,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9405,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9405,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9405,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9405,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9405,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9406,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9406,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9406,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9406,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9406,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9406,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9406,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9406,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9406,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9406,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9406,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9406,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9425,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9425,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9425,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9425,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9425,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9425,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9425,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9425,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9425,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9425,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9425,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9425,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9430,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9431,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9431,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9431,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9431,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9431,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9431,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9431,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9431,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9431,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9431,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9431,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9431,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9432,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9432,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9432,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9432,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9432,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9432,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9432,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9432,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9432,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9432,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9432,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9432,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9435,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9436,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9436,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9436,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9436,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9436,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9436,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9436,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9436,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9436,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9436,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9436,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9436,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9438,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9439,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9439,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9439,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9439,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9439,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9439,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9439,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9439,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9439,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9439,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9439,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9439,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9446,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9450,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9450,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9450,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9450,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9450,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9450,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9450,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9450,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9450,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9450,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9450,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9450,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9451,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9454,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9454,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9454,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9454,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9454,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9454,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9454,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9454,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9454,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9454,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9454,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9454,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9463,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9463,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9463,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9463,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9463,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9463,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9463,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9463,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9463,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9463,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9463,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9463,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9470,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9470,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9470,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9470,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9470,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9470,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9470,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9470,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9470,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9470,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9470,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9470,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9471,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9471,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9471,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9471,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9471,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9471,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9471,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9471,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9471,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9471,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9471,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9471,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9484,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9484,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9484,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9484,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9484,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9484,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9484,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9484,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9484,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9484,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9484,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9484,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9486,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9492,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9492,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9492,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9492,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9492,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9492,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9492,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9492,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9492,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9492,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9492,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9492,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9496,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9496,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
9496,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
9496,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
9496,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
9496,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
9496,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
9496,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
9496,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
9496,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
9496,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
9496,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
9501,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
9501,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
